id,gender,age,pref,education,pid,ability_1,ability_2,ability_3,ability_4,ability_5,ability_6,priority,performance1_1,performance1_2,performance1_3,performance1_4,performance1_5
2017,Male,40,Nara,4,33,1,4,4,4,4,3,3,3,4,1,3,3
2018,Male,41,Niigata,3,33,2,3,4,4,4,2,1,2,4,2,3,3
2019,Female,27,Kanagawa,4,2,99,1,3,3,2,4,4,4,2,2,4,4
2020,Male,37,Ishikawa,2,33,4,4,4,4,4,4,2,4,4,2,4,4
2021,Male,56,Kanagawa,4,33,2,4,4,4,4,2,1,4,2,1,2,4
2022,Female,68,Kyoto,4,33,2,4,4,4,4,4,4,3,3,2,3,4
2023,Male,70,Osaka,4,6,2,4,3,3,4,3,4,3,4,2,4,3
2024,Male,44,Ibaraki,4,33,1,2,3,4,4,4,4,4,4,1,2,4
2025,Male,46,Osaka,4,6,2,4,4,3,4,2,1,3,3,2,3,3
2026,Female,51,Kanagawa,3,6,2,3,3,4,4,2,3,3,3,3,4,3
2027,Male,48,Miyagi,2,1,2,4,99,3,4,2,2,3,99,3,4,4
2028,Male,39,Toyama,2,6,1,4,3,3,4,2,1,99,99,1,2,99
2029,Male,49,Fukushima,4,2,2,2,2,3,3,3,4,3,3,3,3,3
2030,refuse,55,Aichi,2,6,3,99,99,4,4,1,4,3,4,4,4,3
2031,Male,30,Aichi,4,99,99,99,99,99,99,99,99,99,99,99,99,99
2032,Male,68,Aichi,2,6,1,3,3,2,4,2,5,4,3,4,4,4
2033,Male,19,Tokyo,4,3,99,3,4,4,3,1,1,4,3,3,3,4
2034,Male,42,Aichi,4,6,1,4,4,4,4,2,1,3,3,4,3,3
2035,Male,62,Hokkaido,2,2,3,3,3,3,3,4,3,3,3,3,3,3
2036,Male,54,Chiba,4,33,2,4,3,4,4,2,1,2,2,1,2,2
2037,Male,54,Gifu,4,33,3,4,4,4,4,4,3,3,3,3,3,3
2038,Male,48,Mie,3,4,1,4,2,1,4,2,1,1,1,2,1,2
2039,Male,44,Saitama,4,2,2,1,4,4,4,4,5,4,4,3,4,4
2040,Female,35,Yamaguchi,4,33,4,4,4,4,4,3,1,4,4,4,4,4
2041,Male,39,Tokyo,4,33,3,3,3,3,3,3,1,3,3,3,3,3
2042,Female,29,Tokyo,2,1,1,3,99,4,4,2,4,3,2,1,1,2
2043,Female,58,Fukuoka,3,33,4,4,4,4,4,4,1,4,4,4,4,3
2044,Female,27,Kanagawa,4,99,2,3,99,4,4,2,1,4,3,99,3,4
2045,Male,55,Hyogo,4,1,1,3,3,2,4,2,1,2,2,1,2,4
2046,Female,40,Aichi,4,33,2,2,3,3,3,1,1,4,4,4,4,3
2047,Female,28,Saitama,4,33,1,4,2,2,4,2,1,4,3,2,3,3
2048,Female,64,Kagawa,4,1,2,3,3,3,4,3,3,2,3,2,3,2
2049,Male,49,Kanagawa,4,33,2,4,4,4,4,4,1,3,3,3,4,3
2050,Male,61,Hokkaido,4,1,2,3,3,3,4,3,1,2,3,3,3,3
2051,Male,58,Osaka,2,99,2,4,4,3,4,3,1,4,4,4,4,4
2052,Male,23,Toyama,4,99,99,99,99,99,99,99,3,99,4,2,4,4
2053,Male,74,Nagasaki,2,33,3,3,4,4,4,4,1,4,4,99,4,99
2054,Female,47,Nara,4,33,1,4,4,4,4,2,1,4,4,2,3,4
2055,Female,53,Hokkaido,3,1,1,4,3,3,4,2,1,99,99,2,2,2
2056,Female,45,Chiba,2,1,1,3,3,2,4,2,4,3,3,3,3,4
2057,Male,48,Osaka,3,1,1,4,4,3,3,2,3,2,2,2,2,4
2058,Male,56,Tokyo,4,1,2,3,4,4,4,3,1,2,2,2,3,3
2059,Female,33,Tokyo,4,33,2,2,3,4,4,2,5,3,2,2,2,2
2060,Male,30,Tokyo,3,6,4,4,4,4,4,4,1,4,4,4,4,4
2061,Female,34,Gifu,2,33,4,4,4,4,4,4,4,4,4,4,4,4
2062,Male,50,Yamaguchi,2,33,3,3,3,3,3,3,1,3,3,3,3,4
2063,Male,49,Hyogo,1,33,99,99,99,99,99,99,3,99,99,2,2,99
2064,Male,24,Hokkaido,4,1,2,3,3,99,4,2,4,4,2,1,1,3
2065,Female,50,Hyogo,2,99,99,2,99,2,99,2,11,3,3,3,99,99
2066,Female,49,Hiroshima,3,2,1,2,2,3,3,2,1,99,3,3,3,99
2067,Male,47,Yamaguchi,4,33,3,4,4,4,3,3,1,4,4,2,4,4
2068,Female,25,Hyogo,2,6,2,99,2,99,2,2,1,3,4,2,3,3
2069,Male,50,Kagoshima,4,33,2,4,4,4,3,3,1,2,2,2,3,4
2070,Female,34,Aichi,4,1,1,4,2,3,4,2,1,4,2,1,2,4
2071,Male,51,Okayama,4,1,1,4,4,4,4,4,4,4,4,2,2,4
2072,Male,49,Tokyo,4,33,2,4,4,3,4,3,2,4,4,2,4,4
2073,Male,58,Hyogo,2,4,1,4,3,2,4,4,4,2,2,1,2,1
2074,Female,39,Kanagawa,2,33,2,2,2,3,3,3,1,4,4,1,4,99
2075,Female,42,Nara,3,1,1,3,2,4,3,2,1,3,3,2,2,2
2076,Female,29,Ibaraki,3,33,4,4,99,4,99,2,1,3,3,4,3,4
2077,Male,30,Yamagata,2,3,3,3,2,99,99,1,1,4,3,2,4,3
2078,Female,18,Aichi,2,33,2,99,99,99,99,2,4,4,4,4,4,4
2079,Male,37,Toyama,3,33,2,4,4,4,4,4,1,3,2,99,2,3
2080,Male,60,Osaka,2,3,2,3,2,3,4,3,1,3,3,2,3,2
2081,Female,56,Aichi,3,1,1,3,3,2,3,2,1,4,4,99,3,4
2082,Male,51,Tokyo,2,33,2,3,3,99,4,99,1,3,3,3,3,3
2083,Male,64,Saitama,3,4,1,3,3,2,4,3,1,2,2,2,2,2
2084,Male,59,Toyama,4,33,1,3,4,4,4,4,1,3,3,1,4,4
2085,Male,60,Fukuoka,2,33,3,3,3,3,3,3,1,3,4,2,3,4
2086,Female,44,Osaka,2,1,2,3,3,3,3,3,1,4,3,2,3,4
2087,Male,37,Gifu,4,33,4,2,99,4,4,99,3,4,3,2,4,99
2088,Male,70,Nagano,2,33,1,2,3,2,4,3,4,4,3,2,3,99
2089,Male,45,Chiba,4,33,1,4,4,4,4,4,3,4,4,2,4,4
2090,Female,37,Yamaguchi,4,33,1,2,2,3,3,2,4,3,3,1,3,99
2091,Female,25,Kagoshima,3,2,3,2,2,2,2,3,1,3,4,2,3,4
2092,Male,49,Yamagata,4,1,2,4,4,4,4,4,4,3,4,4,4,3
2093,Male,50,Osaka,3,5,2,3,3,3,2,2,1,3,4,3,4,4
2094,Male,61,Hokkaido,1,6,1,2,3,3,3,3,1,3,4,3,4,3
2095,Male,65,Shizuoka,4,1,1,4,4,4,4,4,3,2,3,2,3,3
2096,Male,53,Hiroshima,3,1,2,3,3,3,4,2,1,4,3,2,2,3
2097,Male,22,Chiba,4,1,1,3,2,3,4,3,4,3,4,2,4,4
2098,Female,51,Wakayama,2,3,2,3,2,2,2,3,4,3,4,2,2,99
2099,Female,44,Aichi,3,33,3,3,3,4,4,2,1,4,3,2,4,4
2100,Male,42,Saitama,4,1,2,4,3,2,4,2,3,4,3,3,2,3
2101,Male,43,Hyogo,4,2,2,2,3,3,4,3,4,3,3,3,3,3
2102,Male,56,Aichi,4,2,1,2,2,4,4,2,1,4,4,2,2,4
2103,Female,30,Tokyo,4,5,3,2,1,3,1,2,1,4,4,4,4,4
2104,Female,46,Ehime,4,33,4,4,4,4,4,4,1,4,4,3,4,4
2105,Female,61,Hokkaido,2,33,2,2,3,3,4,2,1,4,4,3,3,4
2106,Male,32,Saitama,4,6,2,3,3,3,3,2,4,4,4,4,4,4
2107,Female,21,Hokkaido,4,99,99,99,99,99,99,99,1,99,99,99,99,99
2108,Female,46,Kanagawa,3,33,2,3,3,2,4,4,4,4,4,2,4,4
2109,Male,64,Saitama,4,2,3,1,2,3,2,3,3,4,4,4,4,4
2110,Female,53,Gifu,2,99,1,2,2,2,3,3,4,4,4,2,4,2
2111,Male,33,Ehime,2,3,2,4,2,99,3,4,1,2,4,3,4,3
2112,Male,36,Shizuoka,3,11,4,2,4,4,4,4,1,4,4,4,4,4
2113,Male,26,Okinawa,2,1,2,3,3,99,4,99,99,3,3,2,99,2
2114,Male,38,Tokyo,4,6,3,3,3,3,3,1,1,2,2,2,2,2
2115,Male,45,Niigata,4,1,2,4,4,4,4,4,1,2,4,2,2,4
2116,Female,29,Hiroshima,4,11,2,3,4,3,4,2,4,3,4,1,4,4
2117,Female,45,Kumamoto,4,33,2,2,99,4,4,2,5,3,2,2,4,2
2118,Female,38,Fukuoka,4,33,2,99,99,99,99,99,1,3,3,1,3,99
2119,Female,57,Kochi,2,33,2,3,3,4,4,3,1,3,4,2,4,3
2120,Male,43,Chiba,4,2,2,2,4,4,4,2,1,4,4,4,4,99
2121,Male,52,Osaka,4,6,2,4,2,3,4,3,3,2,2,1,3,3
2122,Female,35,Saitama,3,2,99,99,99,4,99,3,4,3,4,99,3,4
2123,Male,20,Miyagi,4,33,2,4,2,4,4,2,1,4,4,2,4,3
2124,Male,56,Kagawa,4,2,2,2,4,2,3,2,4,4,4,4,4,4
2125,Male,52,Osaka,1,6,1,3,4,2,4,2,5,4,4,1,3,4
2126,Male,64,Fukui,2,1,2,1,3,2,3,1,3,4,4,4,4,4
2127,Male,18,Fukuoka,2,1,1,1,2,3,2,3,1,2,3,2,3,2
2128,Male,42,Hokkaido,2,1,1,3,2,3,4,2,1,2,3,1,3,2
2129,Male,59,Saitama,2,1,1,4,4,4,4,2,1,3,4,2,3,3
2130,Male,47,Niigata,3,2,4,1,3,4,2,4,1,4,4,4,4,4
2131,Male,47,Tokyo,4,33,2,3,3,3,3,3,11,99,99,99,99,99
2132,Male,47,Chiba,4,33,1,2,4,4,4,3,4,3,2,2,3,2
2133,Female,40,Tokyo,4,2,4,3,4,4,3,3,4,4,4,2,3,4
2134,Male,54,Kanagawa,3,33,2,3,4,3,3,2,4,4,4,2,3,2
2135,Male,46,Kyoto,4,33,1,4,4,4,4,3,1,2,2,1,1,3
2136,Female,51,Osaka,3,99,4,4,3,4,4,2,1,4,4,4,3,2
2137,Female,42,Tokyo,4,33,3,3,4,4,4,2,1,4,3,1,3,3
2138,Male,66,Chiba,2,99,3,3,3,3,3,3,1,4,4,3,3,4
2139,Male,33,Ibaraki,3,1,4,2,3,4,3,2,1,3,4,1,2,4
2140,Male,61,Oita,4,33,2,3,4,4,3,3,3,4,4,3,4,4
2141,Male,66,Chiba,4,1,1,4,2,3,4,2,1,3,3,2,3,2
2142,Male,44,Kagawa,4,1,1,4,4,2,3,4,1,3,3,2,2,2
2143,Male,33,Chiba,3,33,2,99,99,99,99,99,4,4,99,2,4,99
2144,Female,50,Aichi,4,1,2,3,3,3,4,3,1,4,4,2,4,3
2145,Male,49,Chiba,4,33,2,2,3,3,3,3,1,4,4,4,4,4
2146,Male,58,Gifu,4,33,1,3,3,4,4,99,3,3,4,2,4,3
2147,Male,42,Saitama,4,33,99,99,99,3,3,99,3,2,3,2,4,2
2148,Female,70,Ehime,2,1,3,3,3,3,3,3,1,2,2,2,2,2
2149,Male,55,Hokkaido,3,2,2,3,4,4,4,4,3,4,4,4,4,4
2150,Male,49,Tochigi,4,33,1,4,4,4,4,4,3,4,4,4,4,4
2151,Male,33,Osaka,4,6,4,4,4,4,4,1,4,3,3,3,3,2
2152,Male,55,Kanagawa,4,33,3,3,3,3,3,3,1,4,4,4,4,4
2153,Male,49,Mie,4,1,2,3,2,3,3,3,5,2,3,2,3,2
2154,Female,45,Yamagata,3,33,2,3,3,3,3,3,4,3,3,2,3,2
2155,Female,46,Hyogo,4,33,2,3,4,3,4,99,4,4,4,99,99,2
2156,Male,71,Tokyo,4,2,2,2,4,4,4,3,3,3,4,3,4,3
2157,Female,55,Hokkaido,2,33,99,99,99,99,99,99,99,4,99,99,4,99
2158,Male,72,Aichi,2,33,3,4,4,4,4,4,3,4,4,2,2,4
2159,Male,51,Osaka,1,6,1,4,4,4,4,4,1,4,4,2,3,4
2160,Male,49,Osaka,2,1,2,3,3,2,3,3,4,99,99,99,99,99
2161,Female,37,Kanagawa,4,5,4,4,4,3,1,1,4,2,1,1,2,2
2162,Male,29,Chiba,4,6,3,4,2,4,4,2,4,4,3,3,4,4
2163,Male,51,Gunma,2,6,2,3,3,3,4,2,1,4,3,2,2,4
2164,Male,21,Okayama,2,1,1,2,2,2,3,1,3,2,3,2,2,3
2165,Female,59,Saitama,4,33,2,3,3,4,4,3,3,3,3,2,3,3
2166,Male,43,Miyagi,2,11,2,2,3,4,3,1,4,99,99,2,99,3
2167,Female,50,Osaka,2,33,2,99,99,3,99,2,1,3,2,2,2,4
2168,Female,53,Osaka,3,6,2,3,3,3,4,2,1,2,3,2,4,99
2169,Male,70,Nagano,2,2,2,2,3,3,2,2,1,2,2,2,2,3
2170,Female,51,Hokkaido,2,33,4,4,4,4,4,4,1,4,4,99,4,99
2171,Male,40,Tokyo,4,11,3,4,4,4,4,3,1,4,3,3,4,4
2172,Male,56,Aichi,4,1,1,4,3,2,4,2,1,2,2,2,2,3
2173,Female,26,Aichi,2,33,99,99,99,99,99,99,99,99,99,99,99,99
2174,Male,38,Saitama,3,33,99,99,99,99,99,99,99,99,4,4,99,99
2175,Male,35,Aomori,2,1,2,1,99,1,2,2,4,4,4,3,3,2
2176,Male,35,Hyogo,4,33,2,2,2,2,99,2,3,2,2,2,99,99
2177,Male,73,Hyogo,2,2,1,1,3,3,3,3,4,4,4,3,4,4
2178,Female,43,Kanagawa,4,33,99,99,99,99,99,99,4,99,4,2,4,99
2179,Male,25,Osaka,4,1,1,4,3,2,4,2,1,1,1,1,1,3
2180,Male,50,Kumamoto,3,1,1,3,3,2,4,2,1,2,2,2,2,2
2181,Male,55,Nara,2,33,3,2,3,3,4,4,1,4,4,3,4,4
2182,Male,43,Saitama,2,33,1,3,3,4,4,4,1,4,4,2,3,4
2183,Female,36,Aichi,4,1,2,2,3,2,3,3,4,2,3,3,3,99
2184,Male,65,Osaka,2,2,2,2,2,3,3,2,4,4,4,4,4,4
2185,Male,37,Aichi,4,1,1,4,3,2,4,3,1,2,3,1,2,4
2186,Female,44,Kyoto,4,6,3,3,3,3,3,2,1,4,4,2,4,4
2187,Male,42,Kanagawa,4,1,2,3,3,4,3,3,4,3,3,4,3,4
2188,Male,73,Yamanashi,4,2,2,1,3,2,2,3,4,4,3,4,4,4
2189,Female,18,Kagoshima,2,1,2,1,2,1,1,1,99,99,99,99,99,99
2190,Female,50,Hyogo,2,33,2,2,2,2,2,2,4,3,3,2,3,3
2191,Male,43,Hokkaido,2,3,2,3,2,4,4,2,4,4,3,2,3,4
2192,Male,58,Tokyo,2,33,2,4,4,4,4,3,1,4,4,2,3,4
2193,Female,29,Osaka,2,99,4,99,99,99,4,99,99,1,4,3,99,1
2194,Male,44,Fukuoka,4,33,1,4,4,4,4,4,1,2,3,1,2,2
2195,Male,57,Kanagawa,4,33,4,3,4,4,3,3,3,4,4,3,4,4
2196,Female,21,Saitama,2,99,2,2,2,2,2,2,11,3,4,4,4,99
2197,Male,56,Shiga,3,1,1,3,3,3,4,2,1,4,4,2,4,4
2198,Female,24,Gunma,4,7,2,99,2,99,2,2,4,4,99,99,2,3
2199,Male,33,Chiba,3,33,99,99,99,99,99,99,4,99,99,99,99,99
2200,Male,63,Aichi,2,33,2,2,4,4,4,4,3,4,4,3,4,4
2201,Male,47,Kagawa,3,3,2,4,2,4,4,2,1,4,2,1,2,2
2202,Female,32,Fukuoka,4,99,99,4,1,4,4,99,1,4,4,99,99,99
2203,Male,54,Tokushima,3,1,1,2,2,2,3,1,3,4,3,2,3,3
2204,Male,46,Shizuoka,2,33,3,99,2,3,4,2,3,4,4,4,3,4
2205,Female,45,Kyoto,2,33,2,4,99,3,4,2,1,2,4,1,2,3
2206,Male,62,Hiroshima,4,2,4,2,2,4,4,2,1,3,4,3,4,3
2207,Female,39,Shizuoka,4,33,2,2,3,3,3,3,3,3,3,3,3,3
2208,Other,42,Aichi,4,6,1,2,2,3,3,1,4,3,2,2,3,2
2209,Female,40,Hyogo,3,99,99,99,99,99,99,99,99,99,99,99,99,99
2210,Male,51,Saitama,4,4,4,99,99,1,99,99,4,1,1,99,1,3
2211,Male,53,Hiroshima,2,6,2,99,3,99,99,2,1,4,4,2,4,4
2212,Female,34,Miyagi,2,1,2,4,4,4,4,2,5,4,4,4,4,4
2213,Male,60,Tokyo,4,33,4,3,3,4,4,3,1,4,4,4,4,4
2214,Male,59,Tokyo,4,33,2,3,4,4,4,4,3,4,4,3,4,4
2215,Female,31,Fukuoka,4,1,1,3,3,4,4,4,3,99,99,2,2,99
2216,Female,29,Osaka,4,33,99,99,99,99,99,99,1,99,4,4,4,99
2217,Female,34,Kagawa,2,3,99,2,4,2,1,99,3,99,4,99,4,4
2218,Male,58,Kagawa,4,1,2,4,4,3,4,3,5,2,3,2,3,4
2219,Male,51,Shizuoka,2,33,99,99,99,99,99,99,99,2,3,3,3,3
2220,Male,44,Kanagawa,4,2,3,2,2,4,1,2,3,3,3,2,3,3
2221,Female,55,Tokyo,3,33,2,2,3,3,2,2,4,3,3,2,3,3
2222,Female,57,Osaka,3,6,2,4,3,4,4,2,1,3,3,1,4,3
2223,Male,56,Aichi,4,33,1,2,99,4,3,3,4,4,3,2,3,99
2224,Female,25,Tokyo,4,1,99,99,99,99,99,99,1,4,3,2,2,4
2225,Male,18,Shizuoka,4,2,2,2,4,4,4,4,1,3,4,2,3,3
2226,Female,54,Osaka,2,33,4,4,4,4,4,2,1,4,4,4,4,4
2227,Female,69,Tokyo,4,6,2,4,3,4,4,3,1,3,3,2,2,2
2228,Male,60,Saitama,4,99,2,3,4,3,3,3,3,4,3,3,4,3
2229,Female,46,Saitama,2,1,2,99,99,99,99,99,3,4,3,4,2,4
2230,Female,53,Hyogo,4,33,2,3,3,3,3,2,1,3,3,2,2,3
2231,Male,45,Yamaguchi,4,1,1,4,2,3,4,2,1,2,2,1,1,2
2232,Male,58,Fukushima,3,33,2,2,3,3,4,4,1,3,3,3,4,3
2233,Female,56,Okayama,4,33,3,3,3,3,2,3,4,4,4,3,4,4
2234,Male,41,Okayama,2,6,2,4,4,3,3,2,2,2,2,2,2,3
2235,Male,28,Kyoto,4,6,3,1,2,4,4,3,4,3,2,3,3,3
2236,Female,34,Hyogo,4,33,2,2,2,2,3,1,3,4,99,2,3,99
2237,Female,44,Tokyo,4,33,2,3,3,4,4,3,1,4,4,3,4,3
2238,Male,54,Hiroshima,2,1,4,4,3,3,4,3,3,3,99,99,3,3
2239,Male,52,Kanagawa,3,1,1,4,4,3,4,3,1,4,4,2,2,3
2240,Female,58,Aichi,4,33,2,3,2,2,4,2,1,3,3,2,2,4
2241,Female,32,Okayama,1,4,2,2,3,2,3,3,3,3,3,2,2,3
2242,Female,29,Gunma,2,33,1,4,4,2,3,2,1,3,2,2,2,3
2243,Female,29,Aichi,4,99,3,3,3,3,3,4,1,3,4,99,2,99
2244,Female,25,Nagano,4,33,2,3,3,3,3,3,3,3,3,3,3,3
2245,Male,51,Nara,2,1,1,4,3,2,3,2,1,2,2,2,2,2
2246,Male,50,Fukushima,4,1,1,4,4,4,4,3,1,2,3,3,3,3
2247,Female,60,Aichi,2,33,2,2,99,2,3,2,1,3,3,3,3,4
2248,Female,42,Tokyo,3,33,1,2,2,3,1,3,1,3,4,3,4,3
2249,Male,48,Chiba,4,1,1,4,4,2,4,3,3,4,3,4,4,4
2250,Female,33,Osaka,4,33,3,4,4,4,4,2,3,4,4,4,4,4
2251,Male,58,Okinawa,4,2,4,3,3,4,4,3,1,4,4,4,2,3
2252,Male,53,Tokyo,2,1,1,4,3,2,4,2,3,4,4,1,3,3
2253,Male,45,Ishikawa,2,6,2,4,3,4,4,3,1,3,3,2,3,3
2254,refuse,42,Hiroshima,4,99,2,4,3,4,4,3,4,3,2,3,2,99
2255,Female,49,Ehime,3,33,2,2,3,4,3,2,1,4,4,4,4,4
2256,Female,51,Toyama,4,5,4,2,4,4,2,4,1,4,4,2,4,4
2257,Male,33,Hokkaido,3,99,1,4,4,4,4,4,4,3,2,2,2,2
2258,Female,42,Okinawa,4,1,2,3,3,2,3,4,1,3,4,3,4,3
2259,Male,43,Tokushima,4,1,1,4,3,3,4,3,1,3,2,1,1,2
2260,Female,29,Hokkaido,1,4,99,99,99,99,99,99,99,99,99,99,99,99
2261,Male,60,Niigata,4,1,2,4,4,3,4,2,1,4,4,2,2,3
2262,Female,54,Okayama,4,99,2,4,4,4,4,2,1,3,3,2,2,2
2263,Male,30,Tokyo,4,1,1,4,4,3,4,2,1,2,1,1,1,2
2264,Male,46,Ibaraki,2,3,1,2,4,3,3,3,4,4,4,3,4,4
2265,Male,45,Yamagata,4,1,2,4,4,2,4,99,1,3,3,2,2,2
2266,Female,35,Tokyo,4,33,4,4,4,4,4,4,4,4,4,3,4,4
2267,Female,44,Aichi,3,33,2,4,4,4,4,4,1,99,4,3,4,4
2268,Male,38,Fukuoka,1,33,2,3,2,3,3,3,4,3,3,3,4,3
2269,Female,58,Aichi,3,1,2,4,4,4,4,4,1,99,99,99,99,99
2270,Female,24,Kanagawa,4,33,1,4,3,4,4,2,1,4,4,4,4,4
2271,Male,32,Aichi,2,33,3,4,3,4,4,3,1,4,3,3,3,3
2272,Female,38,Gifu,2,33,2,3,3,3,3,3,1,4,4,3,4,4
2273,Female,51,Aichi,4,1,1,3,3,2,3,1,1,3,3,2,3,3
2274,Male,40,Tokyo,4,33,2,3,3,4,4,3,1,4,4,3,3,3
2275,Male,30,Kanagawa,4,99,99,4,99,99,4,99,5,2,2,2,4,4
2276,Female,52,Saitama,3,33,1,2,2,2,2,2,1,2,3,1,3,3
2277,Female,29,Nagano,4,3,2,2,3,3,3,3,4,4,4,2,4,4
2278,Male,50,Osaka,3,6,2,3,3,3,3,3,3,3,4,4,4,3
2279,Male,52,Tokyo,4,33,2,4,4,4,4,3,1,4,4,2,3,4
2280,Male,50,Akita,2,33,4,4,4,4,4,4,1,4,4,4,4,4
2281,Male,36,Shizuoka,2,1,1,1,2,3,3,1,1,4,4,4,1,99
2282,Male,46,Aichi,4,5,1,1,1,1,2,1,1,2,4,1,2,3
2283,Male,33,Osaka,4,1,1,4,4,2,4,4,4,2,2,1,1,1
2284,Male,46,Saitama,3,1,1,99,99,99,99,99,4,99,2,1,4,99
2285,Female,55,Mie,3,33,99,4,4,4,4,4,1,4,4,4,4,4
2286,Male,47,Tochigi,4,33,2,3,3,4,4,3,1,3,99,4,4,3
2287,Male,26,Aichi,2,6,3,4,4,4,4,2,1,3,3,2,2,4
2288,Male,46,Nara,4,33,2,4,4,4,4,3,4,3,2,2,4,2
2289,Male,66,Kochi,4,33,3,3,4,4,4,2,3,4,2,2,2,3
2290,Male,33,Osaka,4,33,3,4,4,4,4,4,99,4,4,4,3,3
2291,Male,50,Okayama,4,6,2,3,3,3,3,2,1,4,4,1,1,4
2292,Female,53,Aichi,2,33,99,99,99,99,99,99,1,4,3,1,1,4
2293,Female,39,Chiba,4,33,99,99,99,99,99,99,1,4,4,1,4,99
2294,Female,32,Mie,3,33,2,4,4,3,3,3,99,4,4,99,4,4
2295,Male,58,Mie,2,1,1,4,3,3,4,4,1,4,3,1,2,4
2296,Male,48,Shiga,2,1,2,4,3,3,4,3,1,3,3,2,2,4
2297,Female,47,Oita,3,99,2,99,99,2,3,99,3,99,4,4,4,4
2298,Female,40,Hiroshima,4,1,99,99,99,99,99,99,4,99,99,99,3,3
2299,Male,68,Osaka,4,5,3,2,4,4,2,4,4,4,4,2,2,4
2300,Male,48,Tokyo,2,5,2,2,3,4,3,3,99,4,4,3,4,4
2301,Male,49,Kanagawa,4,99,2,4,3,3,4,99,2,3,4,2,3,3
2302,Male,62,Ehime,2,33,1,4,4,2,4,2,3,2,3,3,2,3
2303,Male,44,Miyagi,4,1,2,4,4,4,4,1,1,4,4,4,2,4
2304,Male,23,Hokkaido,2,3,99,3,99,4,2,3,1,2,1,3,3,3
2305,Male,64,Niigata,2,33,2,3,4,3,4,3,1,4,4,2,4,4
2306,Male,38,Chiba,4,99,99,99,99,99,99,99,99,99,99,99,99,99
2307,Female,35,Hiroshima,2,1,1,4,4,3,4,4,1,4,4,2,3,2
2308,refuse,22,Hokkaido,2,1,1,4,4,4,4,4,1,1,99,99,99,1
2309,Male,22,Oita,4,99,99,99,99,99,99,99,99,99,99,99,99,99
2310,Female,31,Tokyo,3,6,2,3,4,3,4,2,3,4,3,3,4,99
2311,Female,30,Saitama,4,6,3,3,3,4,3,2,1,3,3,2,3,2
2312,Male,44,Chiba,4,5,2,1,4,4,2,4,4,4,4,2,4,4
2313,Male,47,Tokyo,4,33,2,4,3,3,4,2,1,3,3,2,4,3
2314,Female,36,Hiroshima,3,33,2,3,2,2,3,3,1,4,4,3,4,4
2315,Male,56,Kyoto,4,2,1,2,3,3,4,1,1,3,3,2,3,4
2316,Male,38,Chiba,2,6,2,2,2,2,2,2,4,3,3,3,3,3
2317,Male,62,Hyogo,4,4,1,3,4,2,4,3,1,3,4,4,4,3
2318,Female,49,Tokyo,2,99,1,4,4,99,4,4,1,2,99,2,2,2
2319,Female,29,Osaka,3,7,3,2,2,4,3,2,1,4,4,4,4,4
2320,Male,40,Fukushima,2,1,2,3,3,3,3,3,2,3,3,3,3,3
2321,Male,55,Shizuoka,2,99,99,99,99,99,99,99,1,2,1,1,1,2
2322,Male,59,Kanagawa,4,1,1,4,4,4,4,3,1,3,3,2,2,4
2323,Male,70,Osaka,4,6,1,4,3,2,4,1,1,2,2,1,2,4
2324,Male,48,Tokyo,2,99,2,4,4,3,4,2,99,3,3,3,3,3
2325,Female,49,Nagano,3,11,3,3,4,4,99,4,4,3,4,3,4,4
2326,Male,40,Hokkaido,4,33,1,3,3,3,4,3,1,3,3,2,2,2
2327,Male,62,Aichi,2,1,1,3,3,2,4,2,1,99,4,2,99,4
2328,Male,61,Tokyo,4,33,2,4,4,3,4,3,3,4,4,2,4,4
2329,Female,44,Shiga,2,33,2,4,4,4,4,2,1,3,3,3,99,3
2330,Male,48,Tokyo,2,33,3,4,4,4,4,2,1,4,4,3,3,4
2331,Male,49,Fukuoka,2,33,2,3,3,3,4,2,1,3,3,1,2,2
2332,Female,31,Nagasaki,3,1,2,3,3,3,3,2,3,3,3,2,2,3
2333,Female,39,Miyazaki,4,1,1,3,4,4,4,2,4,3,3,2,2,3
2334,Male,57,Gifu,3,33,4,4,4,4,4,2,3,4,4,4,4,4
2335,Female,70,Shizuoka,4,33,2,3,3,3,4,2,1,4,3,2,4,4
2336,Male,50,Aichi,2,99,99,99,99,99,99,99,99,99,99,99,99,99
2337,Male,48,Niigata,2,33,2,4,4,4,4,2,1,4,4,2,3,4
2338,Female,24,Tokyo,2,1,1,99,99,4,99,99,1,4,4,1,4,99
2339,Male,48,Shizuoka,4,3,3,3,3,4,4,3,4,3,99,2,4,2
2340,Female,26,Tokyo,2,99,2,99,2,2,2,3,4,3,4,1,4,99
2341,Female,46,Saitama,3,33,3,4,4,4,4,4,1,99,1,4,4,4
2342,refuse,25,Kanagawa,4,99,99,4,4,4,2,99,99,99,99,99,99,99
2343,Female,45,Shizuoka,4,3,2,2,2,2,2,4,1,3,3,2,3,3
2344,Male,38,Tottori,3,6,1,2,4,3,4,3,1,3,3,2,3,2
2345,Male,60,Hyogo,4,33,2,4,4,2,4,3,1,3,4,3,4,3
2346,Male,42,Osaka,4,6,2,3,4,4,4,1,1,4,4,4,3,4
2347,Male,26,Kanagawa,4,6,1,4,3,3,4,3,1,2,3,1,3,2
2348,Male,63,Osaka,4,2,3,2,3,4,3,4,2,4,4,4,4,4
2349,Male,50,Tokyo,4,33,3,4,3,4,4,2,1,4,4,4,4,4
